date,Reconstruction_Error,err_norm,slope_norm,z_norm,Health_Score,Risk_Status
2016-05-01,0.00011020972536199234,0.00026286625974083794,0.5191874120296589,0.9999995533399748,64.4,Warning
2016-05-02,0.01844547147775492,0.17006154375130045,0.6090858173623898,0.7773590104740331,57.7,Warning
2016-05-03,0.027415841514054236,0.2531340948467191,0.6583482996420076,0.600366602428325,55.6,Warning
2016-05-04,0.03580389686498757,0.3308139624454785,0.666974858868511,0.5013303067058916,53.4,Warning
2016-05-05,0.039099661635275694,0.3613352883406576,0.6349654950419017,0.4352719238971496,54.2,Warning
2016-05-06,0.036855816675116816,0.3405555519029515,0.5623202081621784,0.3867957646731925,58.4,Warning
2016-05-07,0.02830840521311447,0.2613999237028369,0.44903899822934096,0.3489994364623095,66.5,Warning
2016-05-08,0.006850353681132411,0.06268180225574221,0.42315932054982947,0.31826091673213813,77.8,Normal
2016-05-09,0.0074916263969816285,0.06862048262655322,0.42315932054982947,0.2924697006537584,78.0,Normal
2016-05-10,0.0002057734325594511,0.0011478599575374569,0.42315932054982947,0.27029974768553566,81.8,Normal
2016-05-11,0.0002057734325594511,0.0011478599575374569,0.42315932054982947,0.2508687733548803,82.2,Normal
2016-05-12,0.0002057734325594511,0.0011478599575374569,0.42315932054982947,0.2335624510438355,82.6,Normal
2016-05-13,0.0002057734325594511,0.0011478599575374569,0.42315932054982947,0.21793671195973566,82.9,Normal
2016-05-14,0.0002057734325594511,0.0011478599575374569,0.42315932054982947,0.20366011752762062,83.2,Normal
2016-05-15,0.0002057734325594511,0.0011478599575374569,0.42315932054982947,0.19047814191887058,83.4,Normal
2016-05-16,0.0002057734325594511,0.0011478599575374569,0.42315932054982947,0.17819005949776018,83.7,Normal
2016-05-17,0.0002057734325594511,0.0011478599575374569,0.42315932054982947,0.16663337886859642,83.9,Normal
2016-05-18,0.0002057734325594511,0.0011478599575374569,0.42315932054982947,0.15567292290846715,84.1,Normal
2016-05-19,0.0002057734325594511,0.0011478599575374569,0.42315932054982947,0.14519279782756025,84.3,Normal
2016-05-20,0.0002057734325594511,0.0011478599575374569,0.42315932054982947,0.13509011052054878,84.5,Normal
2016-05-21,0.0002057734325594511,0.0011478599575374569,0.42315932054982947,0.1252696080262107,84.7,Normal
2016-05-22,0.0002057734325594511,0.0011478599575374569,0.42315932054982947,0.11563852053978989,84.9,Normal
2016-05-23,0.0002057734325594511,0.0011478599575374569,0.42315932054982947,0.10610079670358152,85.1,Normal
2016-05-24,0.0002057734325594511,0.0011478599575374569,0.42315932054982947,0.09654952769052887,85.3,Normal
2016-05-25,0.0002057734325594511,0.0011478599575374569,0.42315932054982947,0.08685534358089969,85.5,Normal
2016-05-26,0.0002057734325594511,0.0011478599575374569,0.42315932054982947,0.07684598073760028,85.7,Normal
2016-05-27,0.0002057734325594511,0.0011478599575374569,0.42315932054982947,0.0662649768510599,85.9,Normal
2016-05-28,0.0002057734325594511,0.0011478599575374569,0.42315932054982947,0.05467400451436571,86.2,Normal
2016-05-29,0.0002057734325594511,0.0011478599575374569,0.42315932054982947,0.041181258932179596,86.4,Normal
2016-05-30,0.0002057734325594511,0.0011478599575374569,0.42315932054982947,0.034482693153661086,86.6,Normal
2016-05-31,0.0002057734325594511,0.0011478599575374569,0.42315932054982947,0.0,87.2,Normal
2016-06-01,0.0002057734325594511,0.0011478599575374569,0.27272174503513763,0.9999997470676113,71.8,Normal
2016-06-02,0.015261958266756399,0.14057975394625938,0.1820337284291597,0.6698728759057461,74.1,Normal
2016-06-03,0.01888471073816812,0.17412923836770255,0.1382903368601398,0.543030826716722,76.3,Normal
2016-06-04,0.020448924281824772,0.18861506325605584,0.14149157032807871,0.46404979009894,77.0,Normal
2016-06-05,0.02075713587386347,0.19146934051822304,0.191637428832976,0.40834580549239846,76.5,Normal
2016-06-06,0.020334817300168024,0.18755834452252912,0.2887279123748318,0.36602932236007213,74.6,Normal
2016-06-07,0.018012667222822333,0.16605344225306676,0.4327630209536461,0.3322446055893188,72.1,Normal
2016-06-08,0.008255558460449392,0.07569508324158374,0.42315932054982985,0.304288013175766,77.4,Normal
2016-06-09,0.006244184972709525,0.05706821209177632,0.42315932054982985,0.2805164614075255,78.8,Normal
2016-06-10,0.00010519589447536885,0.0002164343153698287,0.42315932054982985,0.25986439096253205,82.1,Normal
2016-06-11,0.00010519589447536885,0.0002164343153698287,0.42315932054982985,0.24160495788675948,82.5,Normal
2016-06-12,0.00010519589447536885,0.0002164343153698287,0.42315932054982985,0.22522166707158792,82.8,Normal
2016-06-13,0.00010519589447536885,0.0002164343153698287,0.42315932054982985,0.21033467290567745,83.1,Normal
2016-06-14,0.00010519589447536885,0.0002164343153698287,0.42315932054982985,0.196656125557765,83.4,Normal
2016-06-15,0.00010519589447536885,0.0002164343153698287,0.42315932054982985,0.18396184816554947,83.6,Normal
2016-06-16,0.00010519589447536885,0.0002164343153698287,0.42315932054982985,0.17207261918924727,83.9,Normal
2016-06-17,0.00010519589447536885,0.0002164343153698287,0.42315932054982985,0.16084129894713042,84.1,Normal
